,item,user,rating,cal_rating
91072,19,201,,3.766667
91073,20,201,,3.357143
91074,21,201,,3.225610
91075,22,201,4.00,4.000000
91076,23,201,1.50,1.500000
91077,24,201,,2.932203
91078,25,201,,3.376623
91079,26,201,,3.706250
91080,27,201,,3.353448
91081,28,201,1.50,1.500000
91082,29,201,5.00,5.000000
91083,30,201,,3.698675
91084,31,201,,3.015625
91085,32,201,,2.962963
91086,33,201,,3.542254
91087,34,201,2.50,2.500000
91088,35,201,,3.404762
91089,36,201,3.50,3.500000
91090,37,201,,3.842857
91091,38,201,,3.698413
91092,39,201,,2.864583
91093,40,201,5.00,5.000000
91094,41,201,,3.386719
91095,42,201,,3.657143
91096,43,201,,3.791667
91097,44,201,,4.257669
91098,45,201,,3.406863
91099,46,201,3.50,3.500000
91100,47,201,,3.282051
91101,48,201,,3.067568
91102,49,201,,3.339806
91103,50,201,,3.658940
91104,51,201,,4.055233
91105,52,201,,3.676692
91106,53,201,3.50,3.500000
91107,54,201,4.00,4.000000
91108,55,201,,3.513889
91109,56,201,,3.530435
91110,57,201,,3.580645
91111,58,201,,2.424528
91112,59,201,4.50,4.500000
91113,60,201,,3.182432
91114,61,201,,3.525926
91115,62,201,1.50,1.500000
91116,63,201,,2.511905
91117,64,201,,3.527397
91118,65,201,3.50,3.500000
91119,66,201,,4.037190
91120,67,201,,3.711864
91121,68,201,,3.601695
91122,69,201,,4.435714
91123,70,201,,4.201754
91124,71,201,,3.990566
91125,72,201,4.00,4.000000
91126,73,201,4.00,4.000000
91127,74,201,,3.666667
91128,75,201,,3.920290
91129,76,201,4.50,4.500000
91130,77,201,5.00,5.000000
91131,78,201,4.50,4.500000
91132,79,201,4.00,4.000000
91133,80,201,,3.828244
91134,81,201,,3.687500
91135,82,201,5.00,5.000000
91136,83,201,5.00,5.000000
91137,84,201,5.00,5.000000
91138,85,201,5.00,5.000000
91139,86,201,3.50,3.500000
91140,87,201,,4.057895
91141,88,201,,4.125000
91142,89,201,,4.141026
91143,90,201,4.00,4.000000
91144,91,201,,3.990909
91145,92,201,4.00,4.000000
91146,93,201,3.50,3.500000
91147,94,201,,4.038043
91148,95,201,3.00,3.000000
91149,96,201,,4.150000
91150,97,201,,3.963768
91151,98,201,,3.977011
91152,99,201,4.00,4.000000
91153,100,201,4.00,4.000000
91154,101,201,4.00,4.000000
91155,102,201,,4.100000
91156,103,201,,3.733333
91157,104,201,5.00,5.000000
91158,105,201,5.00,5.000000
91159,106,201,4.00,4.000000
91160,107,201,,3.915584
91161,108,201,,3.651786
91162,109,201,,3.816667
91163,110,201,,3.446809
91164,111,201,,3.035088
91165,112,201,4.50,4.500000
91166,113,201,,3.838710
91167,114,201,,3.597826
91168,115,201,,2.842105
91169,116,201,,3.610759
91170,117,201,,4.010204
91171,118,201,1.50,1.500000
91172,119,201,,3.704918
91173,120,201,3.00,3.000000
91174,121,201,4.50,4.500000
91175,122,201,,3.579268
91176,123,201,,3.688889
91177,124,201,,2.698529
91178,125,201,,3.670213
91179,126,201,,3.592857
91180,127,201,,3.133333
91181,128,201,4.50,4.500000
91182,129,201,,3.741379
91183,130,201,4.00,4.000000
91184,131,201,,3.950704
91185,132,201,,3.877049
91186,133,201,,3.627273
91187,134,201,,3.075221
91188,135,201,3.50,3.500000
91189,136,201,,3.339080
91190,137,201,,2.855556
91191,138,201,5.00,5.000000
91192,139,201,,3.000000
91193,140,201,3.50,3.500000
91194,141,201,4.50,4.500000
91195,142,201,3.50,3.500000
91196,143,201,,3.521739
91197,144,201,4.50,4.500000
91198,145,201,,3.653846
91199,146,201,4.00,4.000000
91200,147,201,,3.460784
91201,148,201,,2.907895
91202,149,201,,3.192308
91203,150,201,,3.070175
91204,151,201,,2.843478
91205,152,201,4.00,4.000000
91206,153,201,,3.373984
91207,154,201,,2.930000
91208,155,201,,3.925676
91209,156,201,,4.223214
91210,157,201,,4.338542
91211,158,201,5.00,5.000000
91212,159,201,,3.622222
91213,160,201,,3.177966
91214,161,201,3.50,3.500000
91215,162,201,,3.240458
91216,163,201,,3.328125
91217,164,201,,3.691860
91218,165,201,,3.527273
91219,166,201,,3.646552
91220,167,201,,3.273810
91221,168,201,,3.623596
91222,169,201,,3.187500
91223,170,201,4.00,4.000000
91224,171,201,,3.265625
91225,172,201,4.00,4.000000
91226,173,201,5.00,5.000000
91227,174,201,4.00,4.000000
91228,175,201,,3.510000
91229,176,201,,3.493243
91230,177,201,,3.236364
91231,178,201,4.00,4.000000
91232,179,201,,3.467105
91233,180,201,,3.476471
91234,181,201,,2.744681
91235,182,201,,3.840278
91236,183,201,,3.629630
91237,184,201,,3.850877
91238,185,201,,3.920213
91239,186,201,,3.336735
91240,187,201,,3.551282
91241,188,201,,3.903846
91242,189,201,,3.591549
91243,190,201,,4.085106
91244,191,201,,3.011364
91245,192,201,,3.776190
91246,193,201,,3.784091
91247,194,201,4.50,4.500000
91248,195,201,4.00,4.000000
91249,196,201,,3.628378
91250,197,201,,3.250000
91251,198,201,,3.663636
91252,199,201,,3.691489
91253,200,201,4.50,4.500000
91254,201,201,,3.464789
91255,202,201,,3.234694
91256,203,201,5.00,5.000000
91257,204,201,,3.244186
91258,205,201,,3.300000
91259,206,201,,3.148515
91260,207,201,5.00,5.000000
91261,208,201,,3.352941
91262,209,201,,2.941860
91263,210,201,,3.925532
91264,211,201,5.00,5.000000
91265,212,201,4.50,4.500000
91266,213,201,2.00,2.000000
91267,214,201,2.50,2.500000
91268,215,201,,3.244186
91269,216,201,4.50,4.500000
91270,217,201,4.00,4.000000
91271,218,201,2.00,2.000000
91272,219,201,3.00,3.000000
91273,220,201,,3.909091
91274,221,201,4.00,4.000000
91275,222,201,5.00,5.000000
91276,223,201,,3.254717
91277,224,201,3.50,3.500000
91278,225,201,,3.945313
91279,226,201,4.00,4.000000
91280,227,201,,3.921053
91281,228,201,,3.595238
91282,229,201,3.50,3.500000
91283,230,201,,4.006024
91284,231,201,,3.433333
91285,232,201,4.00,4.000000
91286,233,201,4.50,4.500000
91287,234,201,3.50,3.500000
91288,235,201,,3.876471
91289,236,201,,3.945736
91290,237,201,4.00,4.000000
91291,238,201,4.00,4.000000
91292,239,201,,3.912698
91293,240,201,5.00,5.000000
91294,241,201,3.50,3.500000
91295,242,201,,3.577778
91296,243,201,5.00,5.000000
91297,244,201,3.50,3.500000
91298,245,201,,3.145833
91299,246,201,,3.563830
91300,247,201,4.50,4.500000
91301,248,201,,3.904494
91302,249,201,,3.448980
91303,250,201,,3.747368
91304,251,201,4.50,4.500000
91305,252,201,,4.066265
91306,253,201,,3.629213
91307,254,201,,3.637255
91308,255,201,,3.795082
91309,256,201,,3.941176
91310,257,201,,3.618182
91311,258,201,,3.825581
91312,259,201,,3.292135
91313,260,201,,3.088235
91314,261,201,,3.852113
91315,262,201,,3.610294
91316,263,201,,3.955224
91317,264,201,,2.521127
91318,265,201,,3.700000
91319,266,201,,3.850000
91320,267,201,3.50,3.500000
91321,268,201,,4.136364
91322,269,201,,2.322917
91323,270,201,,3.632653
91324,271,201,,2.682927
91325,272,201,,3.978261
91326,273,201,,3.353659
91327,274,201,4.00,4.000000
91328,275,201,4.50,4.500000
91329,276,201,,3.575000
91330,277,201,,3.085106
91331,278,201,,3.403226
91332,279,201,,3.805556
91333,280,201,4.00,4.000000
91334,281,201,,3.516949
91335,282,201,,3.646465
91336,283,201,,4.210843
91337,284,201,4.00,4.000000
91338,285,201,4.00,4.000000
91339,286,201,,3.212500
91340,287,201,,3.136364
91341,288,201,,3.411765
91342,289,201,5.00,5.000000
91343,290,201,4.50,4.500000
91344,291,201,4.00,4.000000
91345,292,201,5.00,5.000000
91346,293,201,,3.797619
91347,294,201,,4.056604
91348,295,201,,4.297101
91349,296,201,,4.232759
91350,297,201,,3.470000
91351,298,201,,3.837209
91352,299,201,,3.281250
91353,300,201,,3.250000
91354,301,201,,3.888889
91355,302,201,,3.347826
91356,303,201,,3.323529
91357,304,201,,4.040816
91358,305,201,,3.920000
91359,306,201,,4.277778
91360,307,201,,4.295455
91361,308,201,,4.174242
91362,309,201,,3.766667
91363,310,201,,4.290698
91364,311,201,,4.217949
91365,312,201,,4.008929
91366,313,201,,3.964286
91367,314,201,,3.750000
91368,315,201,,4.060000
91369,316,201,,4.483871
91370,317,201,4.00,4.000000
91371,318,201,4.00,4.000000
91372,319,201,3.50,3.500000
91373,320,201,,3.779070
91374,321,201,,3.337838
91375,322,201,,3.344828
91376,323,201,,2.977612
91377,324,201,,3.442623
91378,325,201,3.00,3.000000
91379,326,201,,3.585859
91380,327,201,,3.100000
91381,328,201,,3.381944
91382,329,201,,3.626667
91383,330,201,,3.232759
91384,331,201,,3.931034
91385,332,201,,3.803922
91386,333,201,1.00,1.000000
91387,334,201,,3.611111
91388,335,201,4.00,4.000000
91389,336,201,,3.122951
91390,337,201,,3.600000
91391,338,201,,3.984848
91392,339,201,,3.510417
91393,340,201,,3.773810
91394,341,201,,3.455556
91395,342,201,,3.416667
91396,343,201,,3.177215
91397,344,201,,4.255814
91398,345,201,,3.375000
91399,346,201,4.00,4.000000
91400,347,201,4.00,4.000000
91401,348,201,3.00,3.000000
91402,349,201,,3.923077
91403,350,201,,3.083333
91404,351,201,,3.036585
91405,352,201,4.00,4.000000
91406,353,201,,3.325000
91407,354,201,4.00,4.000000
91408,355,201,4.50,4.500000
91409,356,201,,3.224638
91410,357,201,,3.185185
91411,358,201,,3.379310
91412,359,201,3.50,3.500000
91413,360,201,,3.537879
91414,361,201,,2.757353
91415,362,201,,3.509804
91416,363,201,4.00,4.000000
91417,364,201,,3.656863
91418,365,201,,3.567308
91419,366,201,,3.386364
91420,367,201,,3.606383
91421,368,201,,3.633333
91422,369,201,,3.464286
91423,370,201,3.50,3.500000
91424,371,201,5.00,5.000000
91425,372,201,,3.647059
91426,373,201,,3.901961
91427,374,201,4.50,4.500000
91428,375,201,,3.500000
91429,376,201,,3.304348
91430,377,201,,3.454545
91431,378,201,,2.813433
91432,379,201,4.00,4.000000
91433,380,201,,2.808511
91434,381,201,4.50,4.500000
91435,382,201,,2.865854
91436,383,201,,3.509434
91437,384,201,4.50,4.500000
91438,385,201,1.50,1.500000
91439,386,201,,2.659091
91440,387,201,,3.263158
91441,388,201,4.50,4.500000
91442,389,201,,3.654762
91443,390,201,,3.381356
91444,391,201,,2.862745
91445,392,201,,4.032895
91446,393,201,4.00,4.000000
91447,394,201,,3.647059
91448,395,201,,3.366071
91449,396,201,4.00,4.000000
91450,397,201,,3.835294
91451,398,201,,3.134615
91452,399,201,,4.111111
91453,400,201,4.50,4.500000
91454,401,201,,4.250000
91455,402,201,,3.586957
91456,403,201,,3.222222
91457,404,201,5.00,5.000000
91458,405,201,3.00,3.000000
91459,406,201,,2.968085
91460,407,201,,3.805556
91461,408,201,,3.513514
91462,409,201,,3.700000
91463,410,201,,3.715385
91464,411,201,,3.852381
91465,412,201,,3.806122
91466,413,201,,3.932203
91467,414,201,,3.301887
91468,415,201,,3.905172
91469,416,201,,3.536585
91470,417,201,,4.140625
91471,418,201,,4.013158
91472,419,201,,3.887755
91473,420,201,,3.950000
91474,421,201,,3.509434
91475,422,201,,3.833333
91476,423,201,,3.853448
91477,424,201,,4.135135
91478,425,201,,3.916667
91479,426,201,,3.611111
91480,427,201,,3.608108
91481,428,201,,4.061224
91482,429,201,,3.800000
91483,430,201,,3.913043
91484,431,201,,4.069444
91485,432,201,,3.619565
91486,433,201,,3.605263
91487,434,201,,4.030769
91488,435,201,,3.370968
91489,436,201,2.50,2.500000
91490,437,201,4.50,4.500000
91491,438,201,,3.000000
91492,439,201,,4.388889
91493,440,201,3.50,3.500000
91494,441,201,,3.431818
91495,442,201,,2.846154
91496,443,201,,3.703704
91497,444,201,1.50,1.500000
91498,445,201,,3.492063
91499,446,201,,2.673913
91500,447,201,,3.130435
91501,448,201,,3.215686
91502,449,201,,3.656250
91503,450,201,,2.571429
91504,451,201,,2.467742
91505,452,201,1.50,1.500000
91506,0,202,2.00,2.000000
91507,1,202,4.50,4.500000
91508,2,202,4.50,4.500000
91509,3,202,5.00,5.000000
91510,4,202,4.00,4.000000
91511,5,202,,3.718750
91512,6,202,2.50,2.500000
91513,7,202,4.00,4.000000
91514,8,202,3.00,3.000000
91515,9,202,0.50,0.500000
91516,10,202,2.50,2.500000
91517,11,202,2.50,2.500000
91518,12,202,2.00,2.000000
91519,13,202,2.00,2.000000
91520,14,202,3.50,3.500000
91521,15,202,1.00,1.000000
91522,16,202,4.50,4.500000
91523,17,202,2.50,2.500000
91524,18,202,,3.710526
91525,19,202,,3.766667
91526,20,202,1.50,1.500000
91527,21,202,,3.225610
91528,22,202,4.50,4.500000
91529,23,202,3.00,3.000000
91530,24,202,2.00,2.000000
91531,25,202,2.50,2.500000
91532,26,202,2.00,2.000000
91533,27,202,,3.353448
91534,28,202,4.00,4.000000
91535,29,202,2.00,2.000000
91536,30,202,1.50,1.500000
91537,31,202,3.00,3.000000
91538,32,202,2.00,2.000000
91539,33,202,4.00,4.000000
91540,34,202,,3.137255
91541,35,202,2.50,2.500000
91542,36,202,2.50,2.500000
91543,37,202,2.50,2.500000
91544,38,202,5.00,5.000000
91545,39,202,2.00,2.000000
91546,40,202,3.00,3.000000
91547,41,202,1.50,1.500000
91548,42,202,2.50,2.500000
91549,43,202,,3.791667
91550,44,202,4.00,4.000000
91551,45,202,3.50,3.500000
91552,46,202,4.50,4.500000
91553,47,202,,3.282051
91554,48,202,2.50,2.500000
91555,49,202,3.00,3.000000
91556,50,202,4.00,4.000000
91557,51,202,5.00,5.000000
91558,52,202,4.00,4.000000
91559,53,202,3.00,3.000000
91560,54,202,5.00,5.000000
91561,55,202,,3.513889
91562,56,202,3.50,3.500000
91563,57,202,2.00,2.000000
91564,58,202,1.50,1.500000
91565,59,202,4.50,4.500000
91566,60,202,1.50,1.500000
91567,61,202,2.50,2.500000
91568,62,202,1.50,1.500000
91569,63,202,,2.511905
91570,64,202,2.50,2.500000
91571,65,202,1.50,1.500000
91572,66,202,,4.037190
91573,67,202,3.00,3.000000
91574,68,202,3.00,3.000000
91575,69,202,5.00,5.000000
91576,70,202,,4.201754
91577,71,202,1.50,1.500000
91578,72,202,,4.326531
91579,73,202,3.50,3.500000
91580,74,202,,3.666667
91581,75,202,,3.920290
91582,76,202,4.50,4.500000
91583,77,202,4.00,4.000000
91584,78,202,,4.044872
91585,79,202,4.50,4.500000
91586,80,202,3.50,3.500000
91587,81,202,2.50,2.500000
91588,82,202,,4.276423
91589,83,202,5.00,5.000000
91590,84,202,5.00,5.000000
91591,85,202,5.00,5.000000
91592,86,202,5.00,5.000000
91593,87,202,4.00,4.000000
91594,88,202,3.50,3.500000
91595,89,202,4.50,4.500000
91596,90,202,4.00,4.000000
91597,91,202,5.00,5.000000
91598,92,202,4.00,4.000000
91599,93,202,3.50,3.500000
91600,94,202,3.50,3.500000
91601,95,202,4.00,4.000000
91602,96,202,3.00,3.000000
91603,97,202,4.00,4.000000
91604,98,202,3.50,3.500000
91605,99,202,3.50,3.500000
91606,100,202,3.50,3.500000
91607,101,202,5.00,5.000000
91608,102,202,,4.100000
91609,103,202,2.50,2.500000
91610,104,202,3.50,3.500000
91611,105,202,4.50,4.500000
91612,106,202,3.50,3.500000
91613,107,202,5.00,5.000000
91614,108,202,2.50,2.500000
91615,109,202,,3.816667
91616,110,202,,3.446809
91617,111,202,2.00,2.000000
91618,112,202,4.50,4.500000
91619,113,202,4.00,4.000000
91620,114,202,,3.597826
91621,115,202,1.00,1.000000
91622,116,202,2.00,2.000000
91623,117,202,,4.010204
91624,118,202,,2.947917
91625,119,202,3.50,3.500000
91626,120,202,3.00,3.000000
91627,121,202,4.50,4.500000
91628,122,202,4.00,4.000000
91629,123,202,4.00,4.000000
91630,124,202,,2.698529
91631,125,202,,3.670213
91632,126,202,5.00,5.000000
91633,127,202,2.50,2.500000
91634,128,202,,3.750000
91635,129,202,4.00,4.000000
91636,130,202,3.00,3.000000
91637,131,202,3.50,3.500000
91638,132,202,2.50,2.500000
91639,133,202,,3.627273
91640,134,202,1.50,1.500000
91641,135,202,4.00,4.000000
91642,136,202,,3.339080
91643,137,202,2.50,2.500000
91644,138,202,4.50,4.500000
91645,139,202,1.50,1.500000
91646,140,202,5.00,5.000000
91647,141,202,3.50,3.500000
91648,142,202,3.50,3.500000
91649,143,202,3.00,3.000000
91650,144,202,4.50,4.500000
91651,145,202,4.00,4.000000
91652,146,202,4.00,4.000000
91653,147,202,3.00,3.000000
91654,148,202,,2.907895
91655,149,202,3.50,3.500000
91656,150,202,3.00,3.000000
91657,151,202,,2.843478
91658,152,202,4.50,4.500000
91659,153,202,4.50,4.500000
91660,154,202,,2.930000
91661,155,202,5.00,5.000000
91662,156,202,3.50,3.500000
91663,157,202,5.00,5.000000
91664,158,202,3.00,3.000000
91665,159,202,3.00,3.000000
91666,160,202,3.00,3.000000
91667,161,202,2.50,2.500000
91668,162,202,4.00,4.000000
91669,163,202,3.00,3.000000
91670,164,202,3.50,3.500000
91671,165,202,3.00,3.000000
91672,166,202,4.50,4.500000
91673,167,202,1.50,1.500000
91674,168,202,3.50,3.500000
91675,169,202,1.50,1.500000
91676,170,202,4.00,4.000000
91677,171,202,2.50,2.500000
91678,172,202,4.50,4.500000
91679,173,202,4.00,4.000000
91680,174,202,3.50,3.500000
91681,175,202,2.50,2.500000
91682,176,202,4.00,4.000000
91683,177,202,,3.236364
91684,178,202,4.00,4.000000
91685,179,202,2.50,2.500000
91686,180,202,3.50,3.500000
91687,181,202,2.50,2.500000
91688,182,202,3.00,3.000000
91689,183,202,4.00,4.000000
91690,184,202,3.00,3.000000
91691,185,202,,3.920213
91692,186,202,,3.336735
91693,187,202,4.00,4.000000
91694,188,202,,3.903846
91695,189,202,3.00,3.000000
91696,190,202,,4.085106
91697,191,202,,3.011364
91698,192,202,4.50,4.500000
91699,193,202,4.00,4.000000
91700,194,202,,3.777027
91701,195,202,4.00,4.000000
91702,196,202,4.50,4.500000
91703,197,202,,3.250000
91704,198,202,,3.663636
91705,199,202,4.00,4.000000
91706,200,202,3.50,3.500000
91707,201,202,3.00,3.000000
91708,202,202,,3.234694
91709,203,202,5.00,5.000000
91710,204,202,4.00,4.000000
91711,205,202,1.50,1.500000
91712,206,202,1.00,1.000000
91713,207,202,4.00,4.000000
91714,208,202,1.50,1.500000
91715,209,202,1.50,1.500000
91716,210,202,,3.925532
91717,211,202,,3.901235
91718,212,202,4.50,4.500000
91719,213,202,3.00,3.000000
91720,214,202,,3.572581
91721,215,202,,3.244186
91722,216,202,3.00,3.000000
91723,217,202,,3.910853
91724,218,202,2.00,2.000000
91725,219,202,3.50,3.500000
91726,220,202,3.00,3.000000
91727,221,202,,3.842593
91728,222,202,5.00,5.000000
91729,223,202,2.50,2.500000
91730,224,202,5.00,5.000000
91731,225,202,3.50,3.500000
91732,226,202,4.50,4.500000
91733,227,202,3.50,3.500000
91734,228,202,2.50,2.500000
91735,229,202,,4.051948
91736,230,202,3.00,3.000000
91737,231,202,,3.433333
91738,232,202,4.50,4.500000
91739,233,202,2.00,2.000000
91740,234,202,5.00,5.000000
91741,235,202,3.50,3.500000
91742,236,202,3.50,3.500000
91743,237,202,4.00,4.000000
91744,238,202,4.50,4.500000
91745,239,202,2.50,2.500000
91746,240,202,4.50,4.500000
91747,241,202,,3.857143
91748,242,202,3.50,3.500000
91749,243,202,4.50,4.500000
91750,244,202,4.50,4.500000
91751,245,202,0.50,0.500000
91752,246,202,3.50,3.500000
91753,247,202,4.50,4.500000
91754,248,202,3.00,3.000000
91755,249,202,,3.448980
91756,250,202,4.00,4.000000
91757,251,202,5.00,5.000000
91758,252,202,,4.066265
91759,253,202,4.00,4.000000
91760,254,202,,3.637255
91761,255,202,4.00,4.000000
91762,256,202,,3.941176
91763,257,202,,3.618182
91764,258,202,4.00,4.000000
91765,259,202,,3.292135
91766,260,202,,3.088235
91767,261,202,4.00,4.000000
91768,262,202,1.50,1.500000
91769,263,202,3.00,3.000000
91770,264,202,,2.521127
91771,265,202,2.50,2.500000
91772,266,202,3.00,3.000000
91773,267,202,,3.059322
91774,268,202,3.50,3.500000
91775,269,202,1.50,1.500000
91776,270,202,3.00,3.000000
91777,271,202,2.00,2.000000
91778,272,202,4.00,4.000000
91779,273,202,2.50,2.500000
91780,274,202,4.00,4.000000
91781,275,202,,3.527027
91782,276,202,3.00,3.000000
91783,277,202,0.50,0.500000
91784,278,202,2.00,2.000000
91785,279,202,3.50,3.500000
91786,280,202,4.00,4.000000
91787,281,202,2.00,2.000000
91788,282,202,2.00,2.000000
91789,283,202,,4.210843
91790,284,202,4.00,4.000000
91791,285,202,3.00,3.000000
91792,286,202,4.00,4.000000
91793,287,202,1.50,1.500000
91794,288,202,1.50,1.500000
91795,289,202,3.50,3.500000
91796,290,202,,4.321918
91797,291,202,,4.253623
91798,292,202,4.50,4.500000
91799,293,202,,3.797619
91800,294,202,4.00,4.000000
91801,295,202,4.00,4.000000
91802,296,202,4.50,4.500000
91803,297,202,2.50,2.500000
91804,298,202,,3.837209
91805,299,202,3.00,3.000000
91806,300,202,2.50,2.500000
91807,301,202,3.00,3.000000
91808,302,202,3.50,3.500000
91809,303,202,2.50,2.500000
91810,304,202,,4.040816
91811,305,202,,3.920000
91812,306,202,3.00,3.000000
91813,307,202,,4.295455
91814,308,202,4.50,4.500000
91815,309,202,4.50,4.500000
91816,310,202,,4.290698
91817,311,202,,4.217949
91818,312,202,,4.008929
91819,313,202,,3.964286
91820,314,202,,3.750000
91821,315,202,,4.060000
91822,316,202,4.00,4.000000
91823,317,202,3.50,3.500000
91824,318,202,3.00,3.000000
91825,319,202,2.00,2.000000
91826,320,202,,3.779070
91827,321,202,,3.337838
91828,322,202,1.50,1.500000
91829,323,202,,2.977612
91830,324,202,3.00,3.000000
91831,325,202,3.00,3.000000
91832,326,202,2.00,2.000000
91833,327,202,1.50,1.500000
91834,328,202,3.00,3.000000
91835,329,202,2.00,2.000000
91836,330,202,1.50,1.500000
91837,331,202,4.50,4.500000
91838,332,202,3.50,3.500000
91839,333,202,2.00,2.000000
91840,334,202,,3.611111
91841,335,202,4.00,4.000000
91842,336,202,,3.122951
91843,337,202,3.50,3.500000
91844,338,202,3.50,3.500000
91845,339,202,,3.510417
91846,340,202,3.50,3.500000
91847,341,202,,3.455556
91848,342,202,2.50,2.500000
91849,343,202,2.50,2.500000
91850,344,202,,4.255814
91851,345,202,3.00,3.000000
91852,346,202,4.00,4.000000
91853,347,202,,3.672727
91854,348,202,4.00,4.000000
91855,349,202,3.00,3.000000
91856,350,202,2.00,2.000000
91857,351,202,2.50,2.500000
91858,352,202,4.00,4.000000
91859,353,202,,3.325000
91860,354,202,3.50,3.500000
91861,355,202,3.50,3.500000
91862,356,202,,3.224638
91863,357,202,,3.185185
91864,358,202,3.50,3.500000
91865,359,202,,4.182540
91866,360,202,4.50,4.500000
91867,361,202,2.50,2.500000
91868,362,202,,3.509804
91869,363,202,,3.812500
91870,364,202,4.50,4.500000
91871,365,202,3.00,3.000000
91872,366,202,,3.386364
91873,367,202,2.50,2.500000
91874,368,202,3.50,3.500000
91875,369,202,3.00,3.000000
91876,370,202,4.00,4.000000
91877,371,202,,3.800000
91878,372,202,,3.647059
91879,373,202,,3.901961
91880,374,202,4.00,4.000000
91881,375,202,3.50,3.500000
91882,376,202,3.00,3.000000
91883,377,202,,3.454545
91884,378,202,1.50,1.500000
91885,379,202,,3.921569
91886,380,202,,2.808511
91887,381,202,4.00,4.000000
91888,382,202,2.00,2.000000
91889,383,202,2.00,2.000000
91890,384,202,3.00,3.000000
91891,385,202,4.00,4.000000
91892,386,202,3.50,3.500000
91893,387,202,2.50,2.500000
91894,388,202,4.00,4.000000
91895,389,202,4.50,4.500000
91896,390,202,4.50,4.500000
91897,391,202,2.00,2.000000
91898,392,202,3.00,3.000000
91899,393,202,4.50,4.500000
91900,394,202,,3.647059
91901,395,202,,3.366071
91902,396,202,3.50,3.500000
91903,397,202,3.50,3.500000
91904,398,202,3.00,3.000000
91905,399,202,4.00,4.000000
91906,400,202,2.50,2.500000
91907,401,202,3.50,3.500000
91908,402,202,3.50,3.500000
91909,403,202,2.00,2.000000
91910,404,202,3.50,3.500000
91911,405,202,,3.550000
91912,406,202,2.00,2.000000
91913,407,202,,3.805556
91914,408,202,,3.513514
91915,409,202,4.50,4.500000
91916,410,202,4.00,4.000000
91917,411,202,4.50,4.500000
91918,412,202,4.50,4.500000
91919,413,202,3.50,3.500000
91920,414,202,,3.301887
91921,415,202,,3.905172
91922,416,202,,3.536585
91923,417,202,,4.140625
91924,418,202,,4.013158
91925,419,202,,3.887755
91926,420,202,,3.950000
91927,421,202,,3.509434
91928,422,202,,3.833333
91929,423,202,,3.853448
91930,424,202,,4.135135
91931,425,202,,3.916667
91932,426,202,,3.611111
91933,427,202,,3.608108
91934,428,202,,4.061224
91935,429,202,,3.800000
91936,430,202,,3.913043
91937,431,202,,4.069444
91938,432,202,,3.619565
91939,433,202,,3.605263
91940,434,202,,4.030769
91941,435,202,0.50,0.500000
91942,436,202,2.00,2.000000
91943,437,202,,3.764706
91944,438,202,2.00,2.000000
91945,439,202,,4.388889
91946,440,202,3.00,3.000000
91947,441,202,4.00,4.000000
91948,442,202,1.00,1.000000
91949,443,202,2.50,2.500000
91950,444,202,4.00,4.000000
91951,445,202,2.00,2.000000
91952,446,202,1.50,1.500000
91953,447,202,3.00,3.000000
91954,448,202,2.00,2.000000
91955,449,202,,3.656250
91956,450,202,0.50,0.500000
91957,451,202,,2.467742
91958,452,202,3.50,3.500000
91959,0,203,,3.364130
91960,1,203,4.00,4.000000
91961,2,203,3.00,3.000000
91962,3,203,4.00,4.000000
91963,4,203,5.00,5.000000
91964,5,203,4.00,4.000000
91965,6,203,,3.543860
91966,7,203,5.00,5.000000
91967,8,203,,3.928030
91968,9,203,,2.623596
91969,10,203,3.00,3.000000
91970,11,203,,3.458763
91971,12,203,,3.048611
91972,13,203,,2.577381
91973,14,203,4.00,4.000000
91974,15,203,3.00,3.000000
91975,16,203,,3.851563
91976,17,203,,3.375000
91977,18,203,,3.710526
91978,19,203,,3.766667
91979,20,203,4.00,4.000000
91980,21,203,3.00,3.000000
91981,22,203,3.00,3.000000
91982,23,203,,3.738095
91983,24,203,,2.932203
91984,25,203,3.00,3.000000
91985,26,203,3.00,3.000000
91986,27,203,3.00,3.000000
91987,28,203,3.00,3.000000
91988,29,203,4.00,4.000000
91989,30,203,,3.698675
91990,31,203,,3.015625
91991,32,203,,2.962963
91992,33,203,3.00,3.000000
91993,34,203,,3.137255
91994,35,203,3.00,3.000000
91995,36,203,3.00,3.000000
91996,37,203,3.00,3.000000
91997,38,203,4.00,4.000000
91998,39,203,,2.864583
91999,40,203,,4.000000
92000,41,203,,3.386719
92001,42,203,,3.657143
92002,43,203,3.00,3.000000
92003,44,203,5.00,5.000000
92004,45,203,3.00,3.000000
92005,46,203,4.00,4.000000
92006,47,203,,3.282051
92007,48,203,,3.067568
92008,49,203,4.00,4.000000
92009,50,203,4.00,4.000000
92010,51,203,4.00,4.000000
92011,52,203,5.00,5.000000
92012,53,203,4.00,4.000000
92013,54,203,5.00,5.000000
92014,55,203,,3.513889
92015,56,203,,3.530435
92016,57,203,,3.580645
92017,58,203,,2.424528
92018,59,203,5.00,5.000000
92019,60,203,3.00,3.000000
92020,61,203,4.00,4.000000
92021,62,203,,2.950704
92022,63,203,,2.511905
92023,64,203,,3.527397
92024,65,203,2.00,2.000000
92025,66,203,4.00,4.000000
92026,67,203,,3.711864
92027,68,203,,3.601695
92028,69,203,5.00,5.000000
92029,70,203,,4.201754
92030,71,203,,3.990566
92031,72,203,,4.326531
92032,73,203,4.00,4.000000
92033,74,203,,3.666667
